                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20200729"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                    1675                                     1696                  3.6241285065377541E+009                  3.5587391638565724E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2655870139333576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1573157168229365E-001                  2.9652214392444981E-001                  7.8131707189651137E-008                  3.3462964889645486E+000                  1.9592803942950049E-001                 -1.8140346994088157E+000                  3.3466065767456223E+000                 -1.0970955099898709E-001                  3.3461444852255124E+000                  1.9592803942950049E-001                  9.0349302124146608E+032                  9.0371093988910451E+032                  9.0625664834101863E+032                  9.0649595201753341E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5468624096633720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5274730152533875E+000                  3.3510447462040625E+000                  2.1438351790478820E+000                  2.9634703099559889E-001                  1.2040401648369573E-007                  7.8820711404318038E+000                  5.9008172786352837E+000                  2.2293147823497574E+001                  5.9008172786352837E+000                  7.8820711404318038E+000                  1.3399396957945287E+000                  4.9999165704870741E-001                  4.0599148328118639E+000                  0.0000000000000000E+000                  9.8036487446034537E-001                  9.0003585755048482E-005                  1.8403260208997114E-003                  2.5519642475703781E-003                  9.3377068969273790E-003                  6.4645256147713093E-001                  7.2499229655832120E-001                                       51                                        0                                       10 
                                    1680                                     1716                  3.6241464531216030E+009                  3.5513397473141604E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2697636728722457E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1610709435848150E-001                  2.9652214392444920E-001                  7.8131706470849052E-008                  3.3487812704859334E+000                  2.6546556826030027E-001                 -1.7687316164423472E+000                  3.3491429162866866E+000                 -1.0727994893950586E-001                  3.3486292860619469E+000                  2.6546556826030027E-001                  9.0467165085900063E+032                  9.0488931511611725E+032                  9.0742938215807871E+032                  9.0766826527439320E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5527529214840706E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5272347342549222E+000                  3.3535460473018519E+000                  2.1455623915937085E+000                  2.9289260590394556E-001                  1.2413703018511561E-007                  7.8826036296078641E+000                  5.9019659166800551E+000                  2.2294948382024632E+001                  5.9019659166800551E+000                  7.8826036296078641E+000                  1.3399399256977975E+000                  4.9999165557512487E-001                  4.0599169191360520E+000                  0.0000000000000000E+000                  9.8036411840689841E-001                  9.0750389058290450E-005                  1.8403292848026061E-003                  2.5519642475703790E-003                  9.3377068969273808E-003                  6.4604873755656178E-001                  7.2539368970895368E-001                                       51                                        0                                       10 
                                    1685                                     1713                  3.6241641216229448E+009                  3.5478346703007357E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2738912439862272E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.2552053016402277E-001                  2.9652214392444859E-001                  7.8131705858352990E-008                  3.3513663805203304E+000                  3.3945285656715540E-001                 -1.7205708766808632E+000                  3.3517923943792365E+000                 -1.0529802351109036E-001                  3.3512146070754025E+000                  3.3945285656715540E-001                  9.0584406077343298E+032                  9.0605769325273307E+032                  9.0858893777766519E+032                  9.0882697500530113E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5586488573488004E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5269810922980636E+000                  3.3561287767955390E+000                  2.1473610402542698E+000                  2.8929530858282371E-001                  1.3143918736479216E-007                  7.8831019329344016E+000                  5.9030539631033632E+000                  2.2296653327583613E+001                  5.9030539631033632E+000                  7.8831019329344016E+000                  1.3399401651328311E+000                  4.9999165406472873E-001                  4.0599190923607456E+000                  0.0000000000000000E+000                  9.8036333080447557E-001                  9.1528522163704184E-005                  1.8403326194268424E-003                  2.5519642475703786E-003                  9.3377068969273808E-003                  6.4564886985035363E-001                  7.2579059144372837E-001                                       51                                        0                                       10 
                                    1690                                     1739                  3.6241784133398223E+009                  3.4777265483347648E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2775531369100780E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.2569254984623652E-001                  2.9890667545943128E-001                  7.8131704916101879E-008                  3.3524777077506540E+000                  4.0566486397023316E-001                 -1.6775568654388511E+000                  3.3529723543255110E+000                 -1.2383444743419013E-001                  3.3523326487491918E+000                  4.0566486397023316E-001                  9.0690193022485429E+032                  9.0710972600260052E+032                  9.0954085726161704E+032                  9.0977762090632486E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5635196488911406E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5269092607731740E+000                  3.3570289998167833E+000                  2.1479548148146703E+000                  2.8810775946202211E-001                  6.4098513258397400E-007                  7.8835194995765923E+000                  5.9039563696391308E+000                  2.2298067665601092E+001                  5.9039563696391308E+000                  7.8835194995765923E+000                  1.3399403693484206E+000                  4.9999165279582058E-001                  4.0599209462368799E+000                  0.0000000000000000E+000                  9.8036265889201213E-001                  9.2192489116167179E-005                  1.8403354119447277E-003                  2.5519642475703786E-003                  9.3377068969273773E-003                  6.4532531293013529E-001                  7.2611122595811162E-001                                       51                                        0                                       10 
                                    1695                                     1720                  3.6241958168313494E+009                  3.5459210194185435E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2813051078977573E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1743641450839127E-001                  2.9890667545943078E-001                  7.8131704301274782E-008                  3.3561289195598332E+000                  4.9332553782286087E-001                 -1.6207377385788562E+000                  3.3567287217151249E+000                 -9.9157007373165809E-002                  3.3559766635268296E+000                  4.9332553782286087E-001                  9.0794807728394601E+032                  9.0815709412897189E+032                  9.1068157861245149E+032                  9.1091820613625502E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5691882844519527E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5265450207374243E+000                  3.3609011037900731E+000                  2.1506193468728152E+000                  2.8277869534573224E-001                  9.1461805187911304E-008                  7.8839625367266688E+000                  5.9049463798448141E+000                  2.2299617929383718E+001                  5.9049463798448141E+000                  7.8839625367266688E+000                  1.3399406305474257E+000                  4.9999165119559452E-001                  4.0599233177870770E+000                  0.0000000000000000E+000                  9.8036179930238365E-001                  9.3042065676760235E-005                  1.8403389275287911E-003                  2.5519642475703786E-003                  9.3377068969273808E-003                  6.4492687770890345E-001                  7.2650523851114879E-001                                       51                                        0                                       10 
                                    1700                                     1729                  3.6242132361703238E+009                  3.5423022258012233E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2854607311534223E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1743641450839077E-001                  2.9890667545943028E-001                  7.8131703803001100E-008                  3.3584480982757814E+000                  5.9675748706003584E-001                 -1.5540583162935604E+000                  3.3592045364435696E+000                 -9.8102914675437136E-002                  3.3582962851918277E+000                  5.9675748706003584E-001                  2.6376763524443750E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8750992200963380E+032                  9.0910878747050180E+032                  9.0932710568010419E+032                  9.1184481289802285E+032                  9.1208080923627871E+032                  4.5750558335172908E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5263245330475597E+000                  3.3632222265295941E+000                  2.1522208836223049E+000                  2.7957562184675350E-001                  1.2875445276139626E-007                  7.8843694813029304E+000                  5.9058740324933918E+000                  2.2301069766184757E+001                  5.9058740324933918E+000                  7.8843694813029304E+000                  1.3399409050875468E+000                  4.9999164953725050E-001                  4.0599258108588616E+000                  0.0000000000000000E+000                  9.8036089561168760E-001                  9.3935382832793571E-005                  1.8403425685941351E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4452610233449936E-001                  7.2690028885176761E-001                                       51                                        0                                       10 
                                    1705                                     1749                  3.6242307167575717E+009                  3.5444576990723995E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100835E-001                  3.2896250408703942E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1830899109650462E-001                  2.9890667545942956E-001                  7.8131702893599052E-008                  3.3608646977483159E+000                  7.2637233950566094E-001                 -1.4712417334486312E+000                  3.3618775172381183E+000                 -9.5250871410541033E-002                  3.3607127323465402E+000                  7.2637233950566094E-001                  2.3375192492670443E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.1079618719264636E+032                  9.1028038978794396E+032                  9.1049654858730842E+032                  9.1301770368918443E+032                  9.1325317251368482E+032                  4.5809693072300045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5261003641855644E+000                  3.3656462431925718E+000                  2.1538812296777841E+000                  2.7625492973579502E-001                  1.2283328417298424E-007                  7.8846934016988754E+000                  5.9066638820468080E+000                  2.2302303939203998E+001                  5.9066638820468080E+000                  7.8846934016988754E+000                  1.3399411923155384E+000                  4.9999164782317840E-001                  4.0599284194948186E+000                  0.0000000000000000E+000                  9.8035994998407783E-001                  9.4870284206800717E-005                  1.8403463369481904E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4412164483357048E-001                  7.2729695189343846E-001                                       51                                        0                                       10 
                                    1710                                     1778                  3.6242482122317290E+009                  3.5439882644833411E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.2938350739085709E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.1876701617389502E-001                  2.9890667545942884E-001                  7.8131701951941182E-008                  3.3630327779521996E+000                  9.1301241569909530E-001                 -1.3538697548328926E+000                  3.3645792186564654E+000                 -9.2671061965635043E-002                  3.3628806683873411E+000                  9.1301241569909530E-001                  2.1481504741857846E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2924670302822350E+032                  9.1146022180213359E+032                  9.1167756668063285E+032                  9.1419918570242600E+032                  9.1443423820843457E+032                  4.5869246534153313E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5258951299737440E+000                  3.3678218008847169E+000                  2.1553794769474970E+000                  2.7325843519636861E-001                  1.1246334100808895E-007                  7.8848499923608690E+000                  5.9071796693697740E+000                  2.2303105147476913E+001                  5.9071796693697740E+000                  7.8848499923608690E+000                  1.3399414878831484E+000                  4.9999164607365709E-001                  4.0599311041104320E+000                  0.0000000000000000E+000                  9.8035897678389616E-001                  9.5832519501870870E-005                  1.8403502005711380E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4371473009801650E-001                  7.2769219710520827E-001                                       51                                        0                                       10 
                                    1715                                     1825                  3.6242605533052492E+009                  2.9482590960068498E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.2979386089273605E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.2078698439655901E-001                  2.9890667545942834E-001                  7.8131701456861105E-008                  3.3523041178163280E+000                  1.1544616070778424E+000                 -1.2052781137475528E+000                  3.3550612353654321E+000                 -1.0279392828255851E-002                  3.3521156248957054E+000                  1.1544616070778424E+000                  2.0323953088938620E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.3935346296438157E+032                  9.1246365938803490E+032                  9.1266932138805488E+032                  9.1511830874657167E+032                  9.1535310201693232E+032                  4.5915130659786257E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5267461084412428E+000                  3.3592112287520899E+000                  2.1493722339461852E+000                  2.8527292119899300E-001                 -3.4774525286628989E-006                  7.8847486378161067E+000                  5.9071996676895777E+000                  2.2303127019939826E+001                  5.9071996676895777E+000                  7.8847486378161067E+000                  1.3399416964930577E+000                  4.9999164483919739E-001                  4.0599329989036628E+000                  0.0000000000000000E+000                  9.8035828990524276E-001                  9.6511637740292797E-005                  1.8403529502723083E-003                  2.5519642475703781E-003                  9.3377068969273790E-003                  6.4342756300200032E-001                  7.2796534905853338E-001                                       53                                        1                                        7 
                                    1720                                     1844                  3.6242662060861244E+009                  3.1858028341497238E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.2992416693926535E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  3.2239453597114709E-001                  2.9890667545942695E-001                  7.8131700062921523E-008                  3.3582856643081165E+000                  1.3853039742860311E+000                 -1.0644505976209262E+000                  3.3628991894566571E+000                 -1.3227990716365390E-001                  3.3581452895809076E+000                  1.3853039742860311E+000                  2.0054938099034552E+032                  3.0863872630152790E+032                  3.2121704942136583E+032                  4.4212254710721362E+032                  9.1308255055677648E+032                  9.1325599252780177E+032                  9.1547423579557717E+032                  9.1570877979160781E+032                  4.5934797214664386E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5264116516810997E+000                  3.3628786783013616E+000                  2.1518748722411081E+000                  2.8026764460914655E-001                  9.5824447258684111E-007                  7.8845077467943154E+000                  5.9068937821942740E+000                  2.2302639203108519E+001                  5.9068937821942740E+000                  7.8845077467943154E+000                  1.3399417903277719E+000                  4.9999164428104237E-001                  4.0599338511524712E+000                  0.0000000000000000E+000                  9.8035798096611459E-001                  9.6817057302373477E-005                  1.8403542041143771E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4329809985325781E-001                  7.2808367300049737E-001                                       53                                        1                                        8 
                                    1725                                     1879                  3.6242694273190455E+009                  2.4410753392530302E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3004762668870247E-001                  1.2650869170455564E-001                  1.1169647584921531E-001                  1.0000000000000000E+000                  3.2839436360256674E-001                  2.9890667545942612E-001                  7.8131699230579952E-008                  3.3523939555465785E+000                  2.0867590951988846E+000                 -5.9816140733477785E-001                  3.3753819445059547E+000                 -4.2400230755218107E-002                  3.3522189395964523E+000                  2.0867590951988846E+000                  2.0131051699217826E+032                  2.8164979181209763E+032                  3.5397287976453266E+032                  4.4055832578008564E+032                  9.1340804689777605E+032                  9.1354412413393948E+032                  9.1572668112006536E+032                  9.1596070140588392E+032                  4.5947007767967868E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5268229824042421E+000                  3.3587927045728145E+000                  2.1490092239305492E+000                  2.8599894123026459E-001                 -3.2606088055654502E-006                  7.8838152812135398E+000                  5.9058183430512159E+000                  2.2300937270686667E+001                  5.9058183430512159E+000                  7.8838152812135398E+000                  1.3399418409600450E+000                  4.9999164397511425E-001                  4.0599343109391510E+000                  0.0000000000000000E+000                  9.8035781430645141E-001                  9.6981777974034436E-005                  1.8403549010153684E-003                  2.5519642475703781E-003                  9.3377068969273790E-003                  6.4322399038595224E-001                  7.2813845766326990E-001                                       56                                        1                                        5 
                                    1727                                     1892                  3.6242697586458602E+009                  2.2192265896366736E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3006841411157783E-001                  1.3238544696972027E-001                  1.0916513373626266E-001                  1.0000000000000000E+000                  3.2841134414445533E-001                  2.9890667545942579E-001                  7.8131698896171543E-008                  3.3513977358387952E+000                  2.3150973088099365E+000                 -4.1457822220469215E-001                  3.3896811041767427E+000                 -3.7808376844390555E-002                  3.3512204529429841E+000                  2.3150973088099365E+000                  2.0225921830066068E+032                  2.8074461634144156E+032                  3.6043992632757202E+032                  4.3933725778073491E+032                  9.1345683686875534E+032                  9.1358495161917146E+032                  9.1575651298242205E+032                  9.1599117417501949E+032                  4.5948520579881530E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5269312877167760E+000                  3.3577076251152369E+000                  2.1482500735766923E+000                  2.8751724193797845E-001                 -2.8538852827151339E-006                  7.8835679536402541E+000                  5.9054222332180393E+000                  2.2300311042022006E+001                  5.9054222332180393E+000                  7.8835679536402541E+000                  1.3399418458898957E+000                  4.9999164394485585E-001                  4.0599343556988714E+000                  0.0000000000000000E+000                  9.8035779808353729E-001                  9.6997808237930312E-005                  1.8403549707924044E-003                  2.5519642475703786E-003                  9.3377068969273773E-003                  6.4321647002736582E-001                  7.2813976854035378E-001                                       57                                        1                                        5 
                                    1730                                     1908                  3.6242701231053567E+009                  1.9973778400203173E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3008805358233639E-001                  1.4271621447537641E-001                  1.0700594104006697E-001                  1.0000000000000000E+000                  3.2841829072977302E-001                  2.9890667545942529E-001                  7.8131698396119157E-008                  3.3501316212920758E+000                  2.7905899016483295E+000                  2.4453327926388928E-002                  3.4560456214497997E+000                 -3.3303329164102745E-002                  3.3499519663431179E+000                  2.7905899016483295E+000                  2.0589576725629707E+032                  2.7929305606659298E+032                  3.7643497299888958E+032                  4.3522673299830572E+032                  9.1351027508698436E+032                  9.1363200867824641E+032                  9.1578800315507694E+032                  9.1602507419593861E+032                  4.5950465623770526E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5270494618827994E+000                  3.3565248916996127E+000                  2.1474223585368346E+000                  2.8917267201769403E-001                 -3.2325495778065496E-006                  7.8829142513551611E+000                  5.9043655369858685E+000                  2.2298640910441804E+001                  5.9043655369858685E+000                  7.8829142513551611E+000                  1.3399418510475436E+000                  4.9999164391274720E-001                  4.0599344025193842E+000                  0.0000000000000000E+000                  9.8035778111486849E-001                  9.7014571647829635E-005                  1.8403550456399245E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4320821616983970E-001                  7.2813200619086971E-001                                       58                                        1                                        6 
                                    1735                                     1929                  3.6242703283265347E+009                  1.2117977793160541E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3010552561833051E-001                  1.5699268782804993E-001                  1.0506682741222113E-001                  1.0000000000000000E+000                  3.2841944849399202E-001                  2.9890667545942468E-001                  7.8131697673168424E-008                  3.3474651280430137E+000                  3.5220481510635238E+000                  8.0512214201140064E-001                  3.7449998875883290E+000                 -1.4783401181635637E-002                  3.3472764896457465E+000                  3.5220481510635238E+000                  2.1378404524460785E+032                  2.8063674305217978E+032                  4.0080333088605345E+032                  4.4293052399324189E+032                  9.1354129841684242E+032                  9.1365831837567473E+032                  9.1581100862945407E+032                  9.1604897762634293E+032                  4.5951330087721159E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5271524116013819E+000                  3.3554959187657865E+000                  2.1467019726327563E+000                  2.9061344382585036E-001                 -5.8573932217479418E-006                  7.8814510673013194E+000                  5.9019866198624999E+000                  2.2294881324495503E+001                  5.9019866198624999E+000                  7.8814510673013194E+000                  1.3399418536503616E+000                  4.9999164389603928E-001                  4.0599344261391455E+000                  0.0000000000000000E+000                  9.8035777255591261E-001                  9.7023022846469097E-005                  1.8403550855103422E-003                  2.5519642475703786E-003                  9.3377068969273790E-003                  6.4320358713968506E-001                  7.2810089410141332E-001                                       59                                        1                                        5 
                                    1740                                     1931                  3.6242703721224694E+009                  7.2724771427577228E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3011121071882743E-001                  1.6576699157270891E-001                  1.0458530776891013E-001                  1.0000000000000000E+000                  3.2842176402243095E-001                  2.9890667545942418E-001                  7.8131697171938623E-008                  3.3447702337826075E+000                  3.9063726533833103E+000                  1.2463193493778928E+000                  4.0124261347722481E+000                 -4.5447550781261691E-004                  3.3445740524460561E+000                  3.9063726533833103E+000                  2.1856207347996304E+032                  2.8160597204566551E+032                  4.1608571306352639E+032                  4.5605471204599592E+032                  9.1354851742647907E+032                  9.1366457749172629E+032                  9.1581989965352900E+032                  9.1605717060173012E+032                  4.5951532696459529E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5271847974890354E+000                  3.3551726749411817E+000                  2.1464755789451471E+000                  2.9106623120106911E-001                 -7.1167350340541904E-006                  7.8804113878022664E+000                  5.9002985022927810E+000                  2.2292213025435693E+001                  5.9002985022927810E+000                  7.8804113878022664E+000                  1.3399418541321666E+000                  4.9999164389282214E-001                  4.0599344305093270E+000                  0.0000000000000000E+000                  9.8035777097263965E-001                  9.7024585125546510E-005                  1.8403550934260843E-003                  2.5519642475703790E-003                  9.3377068969273790E-003                  6.4320260560834797E-001                  7.2807637191065788E-001                                       59                                        1                                        4 
                                    1745                                     1939                  3.6242703875775318E+009                  3.4448822048759170E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3011378596320984E-001                  1.7060950276849887E-001                  1.0438148337060699E-001                  1.0000000000000000E+000                  3.2842292178665017E-001                  2.9890667545942368E-001                  7.8131696644010330E-008                  3.3422765512135850E+000                  4.1350528782791036E+000                  1.5150019010747391E+000                  4.2008364688771165E+000                  8.6005669482744664E-003                  3.3420750818299254E+000                  4.1350528782791036E+000                  2.2119309453953656E+032                  2.8211480255381971E+032                  4.2362554713833025E+032                  4.6403443626384862E+032                  9.1355102603188392E+032                  9.1366702473520157E+032                  9.1582282557841489E+032                  9.1606117070584892E+032                  4.5951532696459474E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5271976011217596E+000                  3.3550450451047324E+000                  2.1463861567614737E+000                  2.9124507556841511E-001                 -7.4951753192517109E-006                  7.8796905871811562E+000                  5.8991294711242759E+000                  2.2290364988266813E+001                  5.8991294711242759E+000                  7.8796905871811562E+000                  1.3399418542864237E+000                  4.9999164389176448E-001                  4.0599344319080535E+000                  0.0000000000000000E+000                  9.8035777046596784E-001                  9.7025084838548838E-005                  1.8403550960840130E-003                  2.5519642475703786E-003                  9.3377068969273773E-003                  6.4320226138306436E-001                  7.2805897702876032E-001                                       59                                        1                                        4 
                                    1750                                     1945                  3.6242703955477967E+009                  1.1138361460557815E-001                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9989687270100824E-001                  3.3011534712716983E-001                  1.7400005913853619E-001                  1.0426761221455065E-001                  1.0000000000000000E+000                  3.2842407955086916E-001                  2.9890667545942307E-001                  7.8131695925343757E-008                  3.3398687586534299E+000                  4.3014268757527905E+000                  1.7126613213185282E+000                  4.3474663786227730E+000                  1.5050651092907322E-002                  3.3396631369225869E+000                  4.3014268757527905E+000                  2.2399962691080243E+032                  2.8260171029093273E+032                  4.3034041108310667E+032                  4.7031502460270668E+032                  9.1355250178377691E+032                  9.1366828250545009E+032                  9.1582606447356839E+032                  9.1606369631978836E+032                  4.5951748812447046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5272045484516465E+000                  3.3549758648876358E+000                  2.1463376719931513E+000                  2.9134204510506018E-001                 -7.9050262158731356E-006                  7.8791134960310600E+000                  5.8981940326933158E+000                  2.2288886102530331E+001                  5.8981940326933158E+000                  7.8791134960310600E+000                  1.3399418543605728E+000                  4.9999164389124662E-001                  4.0599344325802393E+000                  0.0000000000000000E+000                  9.8035777022250203E-001                  9.7025324875056802E-005                  1.8403550974061334E-003                  2.5519642475703790E-003                  9.3377068969273790E-003                  6.4320208487767372E-001                  7.2804491662189308E-001                                       59                                        1                                        4 
